id,library_index,status,family,preinsert_task_rank,seated_task_rank,preinsert_compatible,seated_compatible,required_aperture_m,quality,seated_pcb_clearance_m,preinsert_pcb_clearance_m,collision_free_insertion_travel_m,remaining_to_seat_at_collision_m,limiting_gripper_component,T_P_E_00,T_P_E_01,T_P_E_02,T_P_E_03,T_P_E_10,T_P_E_11,T_P_E_12,T_P_E_13,T_P_E_20,T_P_E_21,T_P_E_22,T_P_E_23,T_P_E_30,T_P_E_31,T_P_E_32,T_P_E_33
g_69abdda08b3c8822,1849,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.695394052099,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.966900629026,0.0,-0.255153235504,0.033236251773,0.0,1.0,0.0,0.007062596679,0.255153235504,0.0,-0.966900629026,0.006362307579,0.0,0.0,0.0,1.0
g_49a3bb69b3c754de,1850,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.695393462064,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.001460493682,0.0,1.0,0.0,0.007062596679,-0.003793197679,0.0,-0.9999928058,0.006440405808,0.0,0.0,0.0,1.0
g_862632047ba15cb4,1851,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.695374920131,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.034642178762,0.0,1.0,0.0,0.007062596679,-0.003793197679,0.0,-0.9999928058,0.006536105335,0.0,0.0,0.0,1.0
g_824b8af1c611f365,1852,phase1_preinsert_only_candidate,close_z_approach_-x,627,,True,False,0.002539999962,0.695361714618,-0.024916962293,0.015083037707,0.014583037707,0.025416962293,right_lower_finger,0.705994138222,0.0,-0.708217676139,0.019280574113,-0.708217676139,0.0,-0.705994138222,0.006829946815,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_2f3248908b3fd847,1853,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.695335516433,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.002703065217,0.0,1.0,0.0,0.007062596679,-0.003793197679,0.0,-0.9999928058,0.006350860257,0.0,0.0,0.0,1.0
g_7bfd4f6a1f4012e4,1854,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.695324782932,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.027825406175,0.0,1.0,0.0,0.007062596679,-0.003793197679,0.0,-0.9999928058,0.006428690686,0.0,0.0,0.0,1.0
g_3c3a0b437a01ca9e,1855,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.002539999962,0.695290715139,-0.092298352348,-0.052298352348,0.0,0.04,body,-0.260337429835,0.0,-0.965517696693,0.005691396374,-0.965517696693,0.0,0.260337429835,0.008571210985,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_88e523bec35fdbb0,1856,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.695271356475,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.033236251773,0.0,1.0,0.0,0.007062596679,-0.003793197679,0.0,-0.9999928058,0.006362307579,0.0,0.0,0.0,1.0
g_3d8b17a59dc79dc3,1857,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.69515296342,-0.143776304802,-0.103776304802,0.0,0.04,body,-0.498637748654,0.0,0.86681047272,0.010977268489,0.86681047272,0.0,0.498637748654,0.009607653098,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_8d82d75b818ef57f,1858,phase1_preinsert_only_candidate,close_z_approach_-y,707,,True,False,0.003174999714,0.695138355145,-0.026432780381,0.013567219619,0.013067219619,0.026932780381,left_upper_finger,0.86681047272,0.0,0.498637748654,0.010958014158,0.498637748654,0.0,-0.86681047272,0.010562240036,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_158231570d86d246,1859,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.695105581543,-0.147546037078,-0.107546037078,0.0,0.04,body,-0.498637748654,0.0,0.86681047272,0.013467672786,0.86681047272,0.0,0.498637748654,0.005837920822,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_4b80ed5ac1c6e2d9,1860,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.695081561263,-0.188237971931,-0.148237971931,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.016563733203,0.708217676139,0.0,0.705994138222,0.008115192611,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_d97389f958d60360,1861,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.695073411294,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.966900629026,0.0,-0.255153235504,0.034926844496,0.0,1.0,0.0,0.007062596679,0.255153235504,0.0,-0.966900629026,0.005376750342,0.0,0.0,0.0,1.0
g_53698f6e8f7ba257,1862,phase1_preinsert_only_candidate,close_z_approach_-y,717,,True,False,0.003174999714,0.695063826977,-0.026593804134,0.013406195866,0.012906195866,0.027093804134,right_lower_finger,0.86523819398,0.0,-0.501361015315,0.025238495014,-0.501361015315,0.0,-0.86523819398,0.010352165185,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_293b30acd9246e0b,1863,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.695000177921,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.964937125424,0.0,0.262481130709,0.001310363029,0.0,1.0,0.0,0.007062596679,-0.262481130709,0.0,-0.964937125424,0.005283469988,0.0,0.0,0.0,1.0
g_d714d540f1093099,1864,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.694946076323,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.030038188903,0.0,1.0,0.0,0.007062596679,-0.003793197679,0.0,-0.9999928058,0.005821050421,0.0,0.0,0.0,1.0
g_33659a419b3b8b8d,1865,phase1_preinsert_only_candidate,close_z_approach_-x,449,,True,False,0.002539999962,0.694884169323,-0.018840858541,0.021159141459,0.020659141459,0.019340858541,right_lower_finger,0.498637748654,0.0,-0.86681047272,0.025325121747,-0.86681047272,0.0,-0.498637748654,0.00576515005,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_1667bc9682cdbf2e,1866,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.694812180256,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.000982320737,0.0,1.0,0.0,0.007062596679,-0.003793197679,0.0,-0.9999928058,0.005493033448,0.0,0.0,0.0,1.0
g_54d13e05a9e38735,1867,phase1_preinsert_only_candidate,close_z_approach_-y,845,,True,False,0.003174999714,0.694778865221,-0.029185469403,0.010814530597,0.010314530597,0.029685469403,right_lower_finger,0.965517696693,0.0,-0.260337429835,0.012689218613,-0.260337429835,0.0,-0.965517696693,0.010663412456,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_b6d9b2e42b911688,1868,phase1_preinsert_only_candidate,close_z_approach_-x,56,,True,False,0.002539999962,0.694775406087,-0.006421488087,0.033578511913,0.033078511913,0.006921488087,right_lower_finger,0.257300020554,0.0,-0.966331568057,0.03206756501,-0.966331568057,0.0,-0.257300020554,0.009588420249,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_a2090af7b86683cd,1869,phase1_preinsert_only_candidate,close_z_approach_+x,298,,True,False,0.002539999962,0.694739682394,-0.015182968439,0.024817031561,0.024317031561,0.015682968439,left_upper_finger,0.501361015315,0.0,0.86523819398,0.016314901357,0.86523819398,0.0,-0.501361015315,0.009518533414,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_ffad829c436d0895,1870,phase1_preinsert_only_candidate,close_z_approach_-x,582,,True,False,0.002539999962,0.694736667758,-0.023631716497,0.016368283503,0.015868283503,0.024131716497,right_lower_finger,0.705994138222,0.0,-0.708217676139,0.016563733203,-0.708217676139,0.0,-0.705994138222,0.008115192611,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_5a3f018021f7aee6,1871,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.694661543217,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.034926844496,0.0,1.0,0.0,0.007062596679,-0.003793197679,0.0,-0.9999928058,0.005376750342,0.0,0.0,0.0,1.0
g_f0467397c22b3f6f,1872,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.694591205312,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.027825406175,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.006428690686,0.0,0.0,0.0,1.0
g_d38017f4c386507f,1873,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.007620000124,0.694584784336,-0.099489998287,-0.059489998287,0.0,0.04,body,-0.966900629026,0.0,-0.255153235504,0.027825406175,0.0,1.0,0.0,0.007062596679,0.255153235504,0.0,-0.966900629026,0.006428690686,0.0,0.0,0.0,1.0
g_1d0747733a7de65a,1874,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.002539999962,0.694554283877,-0.144696360787,-0.104696360787,0.0,0.04,body,-0.501361015315,0.0,-0.86523819398,0.021516555997,-0.86523819398,0.0,0.501361015315,0.009271069172,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_7c48858ca165bb58,1875,phase1_preinsert_only_candidate,close_z_approach_-y,599,,True,False,0.002539999962,0.69452650216,-0.024477451629,0.015522548371,0.015022548371,0.024977451629,left_upper_finger,0.708217676139,0.0,0.705994138222,0.020153412432,0.705994138222,0.0,-0.708217676139,0.007344279146,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_113785724bd36ae2,1876,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.694456519487,-0.189523217728,-0.149523217728,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.019280574113,0.708217676139,0.0,0.705994138222,0.006829946815,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_387347629af28a71,1877,phase1_preinsert_only_candidate,close_z_approach_-y,548,,True,False,0.002539999962,0.694403212831,-0.022718892065,0.017281107935,0.016781107935,0.023218892065,left_upper_finger,0.708217676139,0.0,0.705994138222,0.022201600243,0.705994138222,0.0,-0.708217676139,0.009102838711,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_9749bed493088d30,1878,phase1_preinsert_only_candidate,close_z_approach_-x,537,,True,False,0.002539999962,0.694343426596,-0.022475839936,0.017524160064,0.017024160064,0.022975839936,right_lower_finger,0.705994138222,0.0,-0.708217676139,0.021516555997,-0.708217676139,0.0,-0.705994138222,0.009271069172,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_131771c0781abefa,1879,phase1_preinsert_only_candidate,close_z_approach_-x,510,,True,False,0.002539999962,0.694282528094,-0.022051491476,0.017948508524,0.017448508524,0.022551491476,right_lower_finger,0.705994138222,0.0,-0.708217676139,0.030354189205,-0.708217676139,0.0,-0.705994138222,0.009695417632,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_a5ca5a34763f8b70,1880,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.69424553712,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.034256176447,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.005313224542,0.0,0.0,0.0,1.0
g_0ac5ecb97fdb6859,1881,phase1_preinsert_only_candidate,close_z_approach_+x,354,,True,False,0.002539999962,0.694232241942,-0.016535797476,0.023464202524,0.022964202524,0.017035797476,left_upper_finger,0.501361015315,0.0,0.86523819398,0.003464859081,0.86523819398,0.0,-0.501361015315,0.008165704378,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_9306945905484748,1882,phase1_preinsert_only_candidate,close_z_approach_+x,286,,True,False,0.002539999962,0.694198994396,-0.015022625579,0.024977374421,0.024477374421,0.015522625579,left_upper_finger,0.501361015315,0.0,0.86523819398,0.017965288769,0.86523819398,0.0,-0.501361015315,0.009678876274,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_9a5c2a7efe135752,1883,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.694165538272,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.002515547356,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.005415615749,0.0,0.0,0.0,1.0
g_55c392337d7e5e2c,1884,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.694152048311,-0.147644913229,-0.107644913229,0.0,0.04,body,-0.498637748654,0.0,0.86681047272,0.003284482494,0.86681047272,0.0,0.498637748654,0.005739044671,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_65b0bc47f0a852bb,1885,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.694129680755,-0.190498444145,-0.150498444145,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.013995140541,0.708217676139,0.0,0.705994138222,0.005854720398,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_ad568f9b54d415c0,1886,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.694124872301,-0.187153540705,-0.147153540705,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.017680073534,0.708217676139,0.0,0.705994138222,0.009199623838,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_6e757a9813ae8d55,1887,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.694049456841,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.001310363029,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.005283469988,0.0,0.0,0.0,1.0
g_18ce81834120fc81,1888,phase1_preinsert_only_candidate,close_z_approach_+x,371,,True,False,0.002539999962,0.693981946744,-0.017238217089,0.022761782911,0.022261782911,0.017738217089,left_upper_finger,0.501361015315,0.0,0.86523819398,0.005183151595,0.86523819398,0.0,-0.501361015315,0.007463284765,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_2699ffe5cad3e1b2,1889,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.693970047599,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.033123973058,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.006075469344,0.0,0.0,0.0,1.0
g_540932ceef217862,1890,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.003174999714,0.693910094085,-0.185617296213,-0.145617296213,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.027569806894,0.708217676139,0.0,0.705994138222,0.01073586833,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_d8147d3d94fa6092,1891,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.693910064882,-0.14421209102,-0.10421209102,0.0,0.04,body,-0.498637748654,0.0,0.86681047272,0.023360721832,0.86681047272,0.0,0.498637748654,0.00917186688,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_23b2c61e8d62e319,1892,phase1_preinsert_only_candidate,close_z_approach_-x,630,,True,False,0.002539999962,0.693806418661,-0.025099691215,0.014900308785,0.014400308785,0.025599691215,right_lower_finger,0.705994138222,0.0,-0.708217676139,0.022898712671,-0.708217676139,0.0,-0.705994138222,0.006647217893,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_f16f8e6590104ef9,1893,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.69376157941,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.003219471825,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.006288080165,0.0,0.0,0.0,1.0
g_03a210a8f25943bc,1894,phase1_preinsert_only_candidate,close_z_approach_-y,847,,True,False,0.003174999714,0.693602061692,-0.029205407183,0.010794592817,0.010294592817,0.029705407183,left_upper_finger,0.966331568057,0.0,0.257300020554,0.012689218613,0.257300020554,0.0,-0.966331568057,0.010663412456,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_a0b47de85f62c1f4,1895,phase1_preinsert_only_candidate,close_z_approach_-y,579,,True,False,0.002539999962,0.693601582238,-0.02356431585,0.01643568415,0.01593568415,0.02406431585,left_upper_finger,0.708217676139,0.0,0.705994138222,0.0069631771,0.705994138222,0.0,-0.708217676139,0.008257414925,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_02f68d26347025a9,1896,phase1_preinsert_only_candidate,close_z_approach_-x,1437,,True,False,0.002539999962,0.69360062773,-0.035214540437,0.004785459563,0.004285459563,0.035714540437,body,-0.001572278739,0.0,-0.999998763969,0.031238091738,-0.999998763969,0.0,0.001572278739,0.005904721308,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_e59e505b8e701955,1897,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.693470232268,-0.188949673196,-0.148949673196,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.008305357906,0.708217676139,0.0,0.705994138222,0.007403491346,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_40bf2f46187db8b1,1898,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.693458102316,-0.099489998287,-0.059489998287,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.034642178762,0.0,1.0,0.0,0.007062596679,-0.255153235504,0.0,0.966900629026,0.006536105335,0.0,0.0,0.0,1.0
g_aba3b6d60451a6d6,1899,phase1_preinsert_only_candidate,close_z_approach_+x,1047,,True,False,0.002539999962,0.693427866344,-0.030875205819,0.009124794181,0.008624794181,0.031375205819,body,0.001572278739,0.0,0.999998763969,0.005828631906,0.999998763969,0.0,-0.001572278739,0.009554397036,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_b260e65cad12e4ce,1900,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.693419646214,-0.091471449294,-0.051471449294,0.0,0.04,body,-0.257300020554,0.0,0.966331568057,0.031257699071,0.966331568057,0.0,0.257300020554,0.008712097796,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_c44f6a527ade776d,1901,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.007620000124,0.693387388894,-0.099489998287,-0.059489998287,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.001460493682,0.0,1.0,0.0,0.007062596679,0.262481130709,0.0,0.964937125424,0.006440405808,0.0,0.0,0.0,1.0
g_88e335dd30fd1202,1902,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.002539999962,0.693380846143,-0.147862119561,-0.107862119561,0.0,0.04,body,-0.501361015315,0.0,-0.86523819398,0.018333156124,-0.86523819398,0.0,0.501361015315,0.006105310398,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_4011f24d731c7c24,1903,phase1_preinsert_only_candidate,close_z_approach_-y,549,,True,False,0.002539999962,0.693336017507,-0.022808468873,0.017191531127,0.016691531127,0.023308468873,left_upper_finger,0.708217676139,0.0,0.705994138222,0.010717885558,0.705994138222,0.0,-0.708217676139,0.009013261902,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_a2262648787a72b4,1904,phase1_preinsert_only_candidate,close_z_approach_-x,635,,True,False,0.002539999962,0.693308255443,-0.025240974338,0.014759025662,0.014259025662,0.025740974338,right_lower_finger,0.705994138222,0.0,-0.708217676139,0.014887096012,-0.708217676139,0.0,-0.705994138222,0.00650593477,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_865ef24f85c04ffd,1905,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.693089048018,-0.187938266362,-0.147938266362,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.020841469752,0.708217676139,0.0,0.705994138222,0.008414898181,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_87ba297e7300cd5c,1906,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.692985308318,-0.187215973048,-0.147215973048,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.013351439184,0.708217676139,0.0,0.705994138222,0.009137191495,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_dc45918449881960,1907,phase1_preinsert_only_candidate,close_z_approach_-x,1432,,True,False,0.002539999962,0.692952158328,-0.035120496591,0.004879503409,0.004379503409,0.035620496591,body,-0.001572278739,0.0,-0.999998763969,0.005841817509,-0.999998763969,0.0,0.001572278739,0.005998765154,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_5897b6dd451e69bd,1908,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.692934423317,-0.190570603678,-0.150570603678,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.005699106445,0.708217676139,0.0,0.705994138222,0.005782560865,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_b5c49bc720e42f30,1909,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.002539999962,0.692929366744,-0.147812054091,-0.107812054091,0.0,0.04,body,-0.501361015315,0.0,-0.86523819398,0.01012215773,-0.86523819398,0.0,0.501361015315,0.006155375868,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_79d837f3401eec18,1910,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.692811470119,-0.143999912748,-0.103999912748,0.0,0.04,body,-0.498637748654,0.0,0.86681047272,0.019574251774,0.86681047272,0.0,0.498637748654,0.009384045152,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_47f255434c0cf244,1911,phase1_preinsert_only_candidate,close_z_approach_-x,403,,True,False,0.002539999962,0.692791052106,-0.017758750415,0.022241249585,0.021741249585,0.018258750415,right_lower_finger,0.498637748654,0.0,-0.86681047272,0.004804315673,-0.86681047272,0.0,-0.498637748654,0.006847258176,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_a8813092fbd25805,1912,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.002539999962,0.692684416705,-0.091190687059,-0.051190687059,0.0,0.04,body,-0.260337429835,0.0,-0.965517696693,0.017965288769,-0.965517696693,0.0,0.260337429835,0.009678876274,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_3de1c5f18cd82716,1913,phase1_preinsert_only_candidate,close_z_approach_-x,136,,True,False,0.002539999962,0.6926747333,-0.008365631552,0.031634368448,0.031134368448,0.008865631552,right_lower_finger,0.257300020554,0.0,-0.966331568057,0.033233255709,-0.966331568057,0.0,-0.257300020554,0.007644276784,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_99fcc888e83aaa44,1914,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.002539999962,0.692614765983,-0.092003396071,-0.052003396071,0.0,0.04,body,-0.260337429835,0.0,-0.965517696693,0.031969658831,-0.965517696693,0.0,0.260337429835,0.008866167262,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_ec328e93a25a6132,1915,phase1_preinsert_only_candidate,close_z_approach_-x,293,,True,False,0.002539999962,0.692605953667,-0.015099884051,0.024900115949,0.024400115949,0.015599884051,right_lower_finger,0.498637748654,0.0,-0.86681047272,0.020747935306,-0.86681047272,0.0,-0.498637748654,0.00950612454,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_0ab31fbe78178140,1916,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.692604700042,-0.147278647502,-0.107278647502,0.0,0.04,body,-0.498637748654,0.0,0.86681047272,0.018333156124,0.86681047272,0.0,0.498637748654,0.006105310398,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_a3739c058b7f2b35,1917,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.002539999962,0.692572792076,-0.093735875617,-0.053735875617,0.0,0.04,body,-0.260337429835,0.0,-0.965517696693,0.00468098599,-0.965517696693,0.0,0.260337429835,0.007133687716,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_08cb3a70abca851b,1918,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.692561841021,-0.094438429221,-0.054438429221,0.0,0.04,body,-0.257300020554,0.0,0.966331568057,0.028942335586,0.966331568057,0.0,0.257300020554,0.005745117868,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_8e4daf38cb676245,1919,phase1_preinsert_only_candidate,close_z_approach_-y,689,,True,False,0.003174999714,0.692546085629,-0.026245225258,0.013754774742,0.013254774742,0.026745225258,left_upper_finger,0.86681047272,0.0,0.498637748654,0.008159582388,0.498637748654,0.0,-0.86681047272,0.010749795159,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_5fa51c533132fb87,1920,phase1_preinsert_only_candidate,close_z_approach_-x,418,,True,False,0.002539999962,0.692540661291,-0.018326490478,0.021673509522,0.021173509522,0.018826490478,right_lower_finger,0.498637748654,0.0,-0.86681047272,0.01504019567,-0.86681047272,0.0,-0.498637748654,0.006279518113,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_52e5e60fde711156,1921,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.002539999962,0.692539632156,-0.144288553685,-0.104288553685,0.0,0.04,body,-0.501361015315,0.0,-0.86523819398,0.017965288769,-0.86523819398,0.0,0.501361015315,0.009678876274,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_a7e27259441887e7,1922,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.692468182579,-0.187763801852,-0.147763801852,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.009424763189,0.708217676139,0.0,0.705994138222,0.008589362691,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_f13c579f509e5e53,1923,phase1_preinsert_only_candidate,close_z_approach_+x,430,,True,False,0.002539999962,0.69244602047,-0.018596191456,0.021403808544,0.020903808544,0.019096191456,left_upper_finger,0.501361015315,0.0,0.86523819398,0.018333156124,0.86523819398,0.0,-0.501361015315,0.006105310398,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_5f076096c426cc1c,1924,phase1_preinsert_only_candidate,close_z_approach_-x,425,,True,False,0.002539999962,0.692363162269,-0.018500698193,0.021499301807,0.020999301807,0.019000698193,right_lower_finger,0.498637748654,0.0,-0.86681047272,0.018333156124,-0.86681047272,0.0,-0.498637748654,0.006105310398,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
